district,transaction_house,transaction_time,transaction_area,total_price,average_price,storey,deco,house_url,agent_name,career_years,agent_location,agent_rank,agent_url
西城,华远北街,2020-05,61.2平米,828万,135295元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107572288.html,张秋,2-3年,丰侨公寓一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020397149/
西城,平原里小区,2020-05,50.49平米,498万,98634元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107595474.html,程晓彩,5年以上,富力信然庭店B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020136092/
西城,宣武门西大街,2020-05,47.55平米,510万,107256元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107626976.html,陈瑞,4-5年,槐柏树街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020283629/
西城,北营房西里,2020-05,56.7平米,700万,123457元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106597317.html,王晓静,5年以上,露园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010059421/
西城,新外大街6号院,2020-05,58.5平米,820万,140171元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107254698.html,程轶,5年以上,华冠丽景店B店,买卖经纪人,https://dianpu.lianjia.com/1000000010006808/
西城,天宁寺前街北里,2020-05,65.11平米,583万,89541元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101106567822.html,苏凤,5年以上,复兴门一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020031179/
西城,北营房西里,2020-05,41.8平米,515万,123206元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106234942.html,孙利强,5年以上,展览路店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020102983/
西城,宣武门西大街,2020-05,89.1平米,1166万,130865元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107360519.html,熊金,4-5年,西单金牌B店A店,综合经纪人,https://dianpu.lianjia.com/1000000020172994/
西城,红山世家,2020-05,92.77平米,930万,100195元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106835654.html,王杰,5年以上,牛街地铁B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010133071/
西城,西交民巷27号院,2020-05,56.4平米,795万,140958元/平,底层,精装,https://bj.lianjia.com/chengjiao/101107554370.html,郎永红,5年以上,石榴园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020021993/
西城,前毛家湾,2020-05,36.4平米,120万,32968元/平,顶层,其他,https://bj.lianjia.com/chengjiao/101107652806.html,赵会强,4-5年,亚运村旗舰店C店,买卖经纪人,https://dianpu.lianjia.com/1000000020198877/
西城,马连道北里,2020-05,54.32平米,504万,92692元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107357805.html,李朝江,5年以上,丽水莲花店A店,综合经纪人,https://dianpu.lianjia.com/1000000020130035/
西城,新风南里,2020-05,78.9平米,1122万,142206元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107591050.html,李吉祥,5年以上,六铺炕二区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020119295/
西城,白云观,2020-05,80.2平米,890万,110973元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101105299009.html,吴锦践,5年以上,南礼士路地铁B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020007858/
西城,畅柳园,2020-05,59.47平米,650万,109299元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101107549306.html,王巨龙,5年以上,宣武门店B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020057502/
西城,马连道中里,2020-05,64.28平米,532万,82763元/平,底层,简装,https://bj.lianjia.com/chengjiao/101103833663.html,朱达睿,5年以上,马连道中里店A店,综合经纪人,https://dianpu.lianjia.com/1000000020078978/
西城,西直门外大街,2020-05,89.3平米,950万,106383元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106710734.html,王鹏飞,5年以上,展览馆店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020057183/
西城,法源寺西里小区,2020-05,61.16平米,482万,78810元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107405570.html,董高安,5年以上,远见国际店A店,综合经纪人,https://dianpu.lianjia.com/1000000020003003/
西城,信德园,2020-05,138.02平米,862万,62455元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106027385.html,李志强,5年以上,菜户营桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000020162039/
西城,馨莲茗园,2020-05,148.77平米,1143万,76831元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107540574.html,丁洁,5年以上,远见名苑地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020074249/
西城,平原里小区,2020-05,48.16平米,500万,103821元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107431145.html,季松林,1-2年,畅柳园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026036681/
西城,富国里小区,2020-05,73平米,989万,135480元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107538351.html,胡坤,3-4年,玉廊园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020354875/
西城,红山世家,2020-05,176.45平米,845万,47889元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/101106460650.html,高素萍,5年以上,西堤红山店A店,综合经纪人,https://dianpu.lianjia.com/1000000020060572/
西城,双槐里,2020-05,41.45平米,470万,113390元/平,底层,精装,https://bj.lianjia.com/chengjiao/101107210122.html,王鹏,5年以上,畅柳园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020079939/
西城,二七剧场路,2020-05,58平米,709万,122242元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101106753160.html,董亚敬,4-5年,复兴门一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020238419/
西城,车站西街15号院,2020-05,39.18平米,416万,106177元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107543742.html,卢美婵,5年以上,乐城小区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020101094/
西城,大拐棒胡同,2020-05,46.1平米,662万,143493元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107530741.html,哈曼,5年以上,西什库大街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020078251/
西城,车公庄北里,2020-05,85.5平米,840万,98246元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106307322.html,苏爱超,5年以上,钓鱼台店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010069340/
西城,展览路,2020-05,39.6平米,532万,134344元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107551182.html,王兴斌,5年以上,阜外北街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020032558/
西城,荣丰2008,2020-05,33.89平米,428万,126291元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101103877364.html,李立召,5年以上,荣丰小区一店A店,综合经纪人,https://dianpu.lianjia.com/1000000010080359/
西城,复兴门南大街,2020-05,48.48平米,680万,140265元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101106810315.html,曹卫,5年以上,白云观南里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020097988/
西城,德胜里一区,2020-05,67.9平米,890万,131076元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106227776.html,王新前,5年以上,德外桥B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020102729/
西城,鸭子桥南里,2020-05,77.78平米,567万,72898元/平,底层,精装,https://bj.lianjia.com/chengjiao/101106756567.html,武俊杰,4-5年,优筑一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020210215/
西城,荣丰2008,2020-05,27.09平米,356万,131414元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107597235.html,高雪婷,4-5年,荣丰南门一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020260436/
西城,北营房西里,2020-05,49.6平米,580万,116936元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107599687.html,徐美娟,1-2年,百万庄东店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026521426/
西城,六铺炕二区,2020-05,66.4平米,970万,146085元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101106212635.html,林立辉,5年以上,安德路B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010090695/
西城,新外大街10号院,2020-05,64.4平米,822万,127640元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101107542495.html,黄涛,5年以上,北太育翔店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020096319/
西城,南线阁39号院,2020-05,87.03平米,723万,83075元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101104778628.html,万广华,5年以上,右安门桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000020105248/
西城,远见名苑,2020-05,81.18平米,772万,95098元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107204823.html,姜广来,5年以上,远见国际店A店,综合经纪人,https://dianpu.lianjia.com/1000000010100396/
西城,西派国际公寓,2020-05,277.41平米,2260万,81468元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101102775550.html,苏晨玉,5年以上,官苑八号店A店,综合经纪人,https://dianpu.lianjia.com/1000000020086273/
西城,感化胡同3号院,2020-05,69.28平米,710万,102483元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101104071330.html,张鹏,5年以上,槐柏树街B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020008173/
西城,槐柏树街南里,2020-05,44.19平米,455万,102965元/平,底层,简装,https://bj.lianjia.com/chengjiao/101107054836.html,王小霞,5年以上,槐柏树街B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020020042/
西城,乐城,2020-05,43.21平米,408万,94423元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107137583.html,赵娜,5年以上,乐城小区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020075298/
西城,裕中西里,2020-05,61平米,850万,139345元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101104415876.html,郭志贤,5年以上,裕中西里C店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020148326/
西城,马甸南村,2020-05,58.4平米,860万,147261元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101105978498.html,张钰,5年以上,阳光丽景店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020137875/
西城,洪茂沟社区,2020-05,50.1平米,635万,126747元/平,顶层,其他,https://bj.lianjia.com/chengjiao/101107592305.html,廉凤芝,5年以上,万方三里河B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010060216/
西城,半步桥13号院,2020-05,39.85平米,450万,112924元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107539146.html,李明熹,5年以上,荣丰店A店,综合经纪人,https://dianpu.lianjia.com/1000000020036894/
西城,裕中西里,2020-05,72.4平米,873万,120581元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107062114.html,温鑫喆,2-3年,安华京客隆B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023005478/
西城,北礼士路,2020-05,37.8平米,510万,134789元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107544150.html,张康乐,4-5年,积水潭店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020269030/
西城,裕中西里,2020-05,86.9平米,1015万,116801元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101101313541.html,李旭东,5年以上,龙博店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020011391/
西城,新风南里,2020-05,67.4平米,993万,147330元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107435410.html,连正平,5年以上,新华侨城店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020136998/
西城,北欧印象,2020-05,64.83平米,580万,89342元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101106849445.html,陈小光,5年以上,第三区一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020130202/
西城,北欧印象,2020-05,50.77平米,410万,80757元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101103203832.html,张广宁,4-5年,天宁寺金牌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020210795/
西城,格调,2020-05,26.65平米,34万,12758元/平,地下室,毛坯,https://bj.lianjia.com/chengjiao/101105975372.html,宋延宇,4-5年,丽水莲花店A店,综合经纪人,https://dianpu.lianjia.com/1000000020245084/
西城,新安中里,2020-05,67.2平米,647万,96280元/平,底层,简装,https://bj.lianjia.com/chengjiao/101107304207.html,张艳红,5年以上,右安门内店A店,综合经纪人,https://dianpu.lianjia.com/1000000010080174/
西城,复兴门南大街,2020-05,48.48平米,680万,140265元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101107569139.html,吴亚伟,5年以上,白云观南里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020138273/
西城,远见名苑,2020-05,83.06平米,775万,93307元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106472441.html,杨晓斌,5年以上,远见名苑地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020022951/
西城,西直门南大街,2020-05,103.1平米,1034万,100243元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101104423415.html,申建鹏,5年以上,官苑八号店A店,综合经纪人,https://dianpu.lianjia.com/1000000020014733/
西城,里仁街6号院,2020-05,52.93平米,548万,103533元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107530427.html,赵伟,5年以上,恬心家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010086184/
西城,三里河一区2号院,2020-05,56.4平米,775万,137412元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107597857.html,王晨,5年以上,南街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020111150/
西城,百万庄中里,2020-05,69.1平米,718万,103836元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101107575892.html,赵萍,5年以上,皓月园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020119763/
西城,右安门内西街甲10号院,2020-05,38.88平米,458万,117670元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107580241.html,胡志伟,5年以上,清芷园小区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020100969/
西城,真武庙二里,2020-05,85.7平米,830万,96850元/平,底层,其他,https://bj.lianjia.com/chengjiao/101104927526.html,张胜旺,5年以上,白云路店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010082020/
西城,玉廊东园,2020-05,42.68平米,40万,9373元/平,地下室,其他,https://bj.lianjia.com/chengjiao/101107801869.html,王军,5年以上,今典花园南门B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010093304/
西城,德宝新园,2020-05,43.6平米,459万,105230元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101107755082.html,隗立杰,5年以上,长河湾北门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010146579/
西城,南纬路2号院,2020-05,38.87平米,498万,127999元/平,中楼层,毛坯,https://bj.lianjia.com/chengjiao/101107791309.html,邵珠海,4-5年,南纬路盛景嘉园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020199006/
西城,教场口9号院,2020-05,69.65平米,869万,124767元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101106649226.html,张博,2-3年,领秀硅谷店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023108383/
西城,西便门外大街,2020-05,61.5平米,833万,135448元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101105774517.html,沈伟,5年以上,白云观一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020111079/
西城,北樱桃园17号院,2020-05,79.38平米,680万,85664元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107645101.html,王莹莹,5年以上,椿树馆一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020075198/
西城,蓝星公寓,2020-05,131.28平米,1880万,143206元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107611939.html,王丰立,5年以上,塔院北门一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020021177/
西城,鸭子桥路,2020-05,69.25平米,518万,74802元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101103969492.html,张婉頔,4-5年,天宁寺金牌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020201679/
